West,
Player Position, (-0.0033, 1.8466, 0.2112), (0.2628, -0.0209, 0.9646),
Player Position, (-0.0038, 1.8460, 0.2144), (0.2527, -0.0371, 0.9668),
Player Position, (-0.0054, 1.8448, 0.2160), (0.2500, -0.0546, 0.9667),
Player Position, (-0.0090, 1.8406, 0.2159), (0.2303, -0.1104, 0.9668),
Player Position, (-0.0074, 1.8147, 0.2221), (0.2414, -0.3803, 0.8928),
Player Position, (-0.0010, 1.7685, 0.2360), (0.2240, -0.6830, 0.6952),
Player Position, (0.0035, 1.7595, 0.2476), (0.2188, -0.7363, 0.6402),
Player Position, (0.0040, 1.7542, 0.2613), (0.2117, -0.7635, 0.6101),
Player Position, (0.0028, 1.7531, 0.2772), (0.2065, -0.7511, 0.6271),
Player Position, (0.0230, 1.7594, 0.2903), (0.1748, -0.7305, 0.6602),
Player Position, (0.0675, 1.7673, 0.2980), (0.0995, -0.6696, 0.7360),
Player Position, (0.1071, 1.8048, 0.3055), (-0.0542, -0.4402, 0.8963),
Player Position, (0.1251, 1.8395, 0.3016), (-0.1595, -0.1372, 0.9776),
Player Position, (0.1421, 1.8669, 0.2874), (-0.1251, 0.2520, 0.9596),
Player Position, (0.1502, 1.8661, 0.2817), (-0.1204, 0.2842, 0.9512),
Player Position, (0.1427, 1.8707, 0.2680), (-0.2335, 0.3873, 0.8919),
Player Position, (0.1251, 1.8743, 0.2490), (-0.4076, 0.4767, 0.7789),
Player Position, (0.1142, 1.8754, 0.2307), (-0.5010, 0.5446, 0.6726),
Player Position, (0.1088, 1.8742, 0.2209), (-0.4868, 0.5548, 0.6747),
Player Position, (0.1070, 1.8741, 0.2171), (-0.4249, 0.5745, 0.6996),
Player Position, (0.1059, 1.8761, 0.2268), (-0.3679, 0.5729, 0.7324),
Player Position, (0.1063, 1.8754, 0.2498), (-0.2639, 0.5564, 0.7879),
Player Position, (0.1077, 1.8715, 0.2745), (-0.0358, 0.4890, 0.8716),
Player Position, (0.1090, 1.8640, 0.2920), (0.3177, 0.4067, 0.8565),
Player Position, (0.1183, 1.8610, 0.3016), (0.6056, 0.3896, 0.6939),
Player Position, (0.1544, 1.8563, 0.2893), (0.8960, 0.3381, 0.2881),
Player Position, (0.1778, 1.8648, 0.2824), (0.9119, 0.3179, -0.2596),
Player Position, (0.1710, 1.8622, 0.2827), (0.3608, 0.3162, -0.8774),
Player Position, (0.1459, 1.8597, 0.2929), (-0.0957, 0.2281, -0.9689),
Player Position, (0.1494, 1.8577, 0.2794), (-0.0412, 0.1544, -0.9871),
Player Position, (0.1639, 1.8522, 0.2528), (0.0141, 0.0796, -0.9967),
Player Position, (0.1647, 1.8474, 0.2264), (0.0420, 0.0684, -0.9968),
Player Position, (0.1707, 1.8467, 0.2110), (0.0011, 0.0123, -0.9999),
Player Position, (0.2004, 1.8461, 0.2028), (-0.0453, 0.0398, -0.9982),
Player Position, (0.2381, 1.8477, 0.2017), (-0.0904, 0.0578, -0.9942),
Player Position, (0.2685, 1.8468, 0.2012), (-0.0842, 0.0530, -0.9950),
Player Position, (0.2845, 1.8321, 0.1975), (-0.2145, -0.0970, -0.9719),
Player Position, (0.2482, 1.8313, 0.2175), (-0.6500, -0.0842, -0.7552),
Player Position, (0.2156, 1.8333, 0.2528), (-0.9186, -0.0583, -0.3909),
Player Position, (0.2155, 1.8407, 0.2392), (-0.7119, -0.0130, -0.7021),
Player Position, (0.2459, 1.8447, 0.2029), (-0.1493, 0.0156, -0.9887),
Player Position, (0.2490, 1.8367, 0.1537), (-0.0768, -0.0056, -0.9970),
Player Position, (0.2350, 1.8269, 0.0793), (-0.0732, -0.0097, -0.9973),
Player Position, (0.2051, 1.8212, -0.0060), (-0.0465, -0.0377, -0.9982),
Player Position, (0.1861, 1.8169, -0.0478), (-0.0392, -0.1926, -0.9805),
Player Position, (0.1876, 1.7716, -0.0473), (-0.0587, -0.6606, -0.7484),
Player Position, (0.2004, 1.7517, -0.0362), (-0.0479, -0.7440, -0.6665),
Player Position, (0.2149, 1.7483, -0.0250), (-0.0337, -0.7401, -0.6717),
Player Position, (0.2220, 1.7659, -0.0119), (-0.0436, -0.5665, -0.8229),
