North,
Player Position, (0.2017, 1.8874, 0.2425), (-0.6501, 0.0568, 0.7578),
Player Position, (0.2077, 1.8878, 0.2462), (-0.6511, 0.0535, 0.7571),
Player Position, (0.2062, 1.8864, 0.2540), (-0.6369, 0.0471, 0.7695),
Player Position, (0.2015, 1.8867, 0.2596), (-0.6303, 0.0544, 0.7745),
Player Position, (0.1915, 1.8871, 0.2589), (-0.6870, 0.0596, 0.7242),
Player Position, (0.1767, 1.8868, 0.2457), (-0.8190, 0.0659, 0.5700),
Player Position, (0.1653, 1.8875, 0.2292), (-0.9045, 0.0659, 0.4214),
Player Position, (0.1588, 1.8885, 0.2127), (-0.9598, 0.0725, 0.2712),
Player Position, (0.1528, 1.8906, 0.1996), (-0.9872, 0.0804, 0.1376),
Player Position, (0.1496, 1.8895, 0.1938), (-0.9947, 0.0720, 0.0731),
Player Position, (0.1530, 1.8916, 0.1956), (-0.9902, 0.0779, 0.1160),
Player Position, (0.1584, 1.8914, 0.1929), (-0.9888, 0.0795, 0.1262),
Player Position, (0.1628, 1.8912, 0.1938), (-0.9800, 0.0812, 0.1818),
Player Position, (0.1686, 1.8912, 0.2144), (-0.8929, 0.0816, 0.4429),
Player Position, (0.1749, 1.8944, 0.2298), (-0.7857, 0.1001, 0.6104),
Player Position, (0.1666, 1.8937, 0.2151), (-0.9152, 0.1113, 0.3874),
Player Position, (0.1646, 1.8936, 0.2015), (-0.9633, 0.1138, 0.2432),
Player Position, (0.1644, 1.8919, 0.1928), (-0.9832, 0.1016, 0.1515),
Player Position, (0.1668, 1.8922, 0.1945), (-0.9833, 0.1022, 0.1506),
Player Position, (0.1685, 1.8968, 0.1965), (-0.9746, 0.1255, 0.1856),
Player Position, (0.1562, 1.8928, 0.1713), (-0.9927, 0.1069, 0.0555),
Player Position, (0.1280, 1.8898, 0.1422), (-0.9845, 0.1697, 0.0445),
Player Position, (0.0875, 1.8925, 0.1252), (-0.9800, 0.1688, 0.1054),
Player Position, (0.0610, 1.8889, 0.1054), (-0.9779, 0.1510, 0.1444),
Player Position, (0.0370, 1.8872, 0.0866), (-0.9811, 0.1320, 0.1418),
Player Position, (0.0159, 1.8839, 0.0699), (-0.9837, 0.1073, 0.1440),
