North,
Player Position, (-0.0808, 2.1273, 0.0994), (-0.0275, -0.3274, -0.9445),
Player Position, (-0.0755, 2.1284, 0.0816), (-0.0795, -0.3423, -0.9362),
Player Position, (-0.0856, 2.1235, 0.0550), (-0.0829, -0.3972, -0.9140),
Player Position, (-0.0842, 2.1103, 0.0253), (0.0600, -0.4993, -0.8643),
Player Position, (-0.0394, 2.1041, 0.0180), (0.2767, -0.5739, -0.7707),
Player Position, (0.0487, 2.1113, 0.0440), (0.6560, -0.5016, -0.5639),
Player Position, (0.1396, 2.1281, 0.1141), (0.9330, -0.3477, -0.0931),
Player Position, (0.1802, 2.1324, 0.1887), (0.8479, -0.2397, 0.4729),
Player Position, (0.1865, 2.1433, 0.2036), (0.5867, -0.1874, 0.7878),
Player Position, (0.1863, 2.1427, 0.1633), (0.2348, -0.1670, 0.9576),
Player Position, (0.1736, 2.1451, 0.1046), (-0.1699, -0.1600, 0.9724),
Player Position, (0.1634, 2.1447, 0.0640), (-0.3899, -0.1680, 0.9054),
Player Position, (0.1818, 2.1503, 0.0728), (-0.1732, -0.1555, 0.9725),
Player Position, (0.2575, 2.1625, 0.0793), (0.8083, -0.0463, 0.5870),
Player Position, (0.2768, 2.1601, 0.0601), (0.9860, -0.0122, -0.1662),
Player Position, (0.2691, 2.1321, 0.0337), (0.8045, -0.2847, -0.5213),
Player Position, (0.2491, 2.0989, 0.0108), (0.5941, -0.5559, -0.5813),
Player Position, (0.1942, 2.1096, -0.0215), (0.3222, -0.4808, -0.8155),
Player Position, (0.1194, 2.1268, -0.0282), (-0.2747, -0.3194, -0.9069),
Player Position, (0.1010, 2.1352, -0.0038), (-0.7232, -0.2359, -0.6491),
Player Position, (0.1278, 2.1354, 0.0268), (-0.9403, -0.2231, -0.2570),
Player Position, (0.1510, 2.1296, 0.0616), (-0.9666, -0.2544, 0.0319),
Player Position, (0.1691, 2.1302, 0.0828), (-0.9604, -0.2465, 0.1300),
Player Position, (0.1725, 2.1323, 0.1025), (-0.9581, -0.2523, 0.1355),
Player Position, (0.1514, 2.1331, 0.1311), (-0.9614, -0.2544, 0.1047),
Player Position, (0.0975, 2.1145, 0.1660), (-0.9137, -0.4058, 0.0215),
Player Position, (0.0246, 2.1164, 0.2165), (-0.9126, -0.4071, -0.0380),
Player Position, (-0.0441, 2.1207, 0.2590), (-0.9142, -0.4006, -0.0619),
Player Position, (-0.1092, 2.1349, 0.2642), (-0.9325, -0.3503, -0.0880),
Player Position, (-0.1825, 2.1336, 0.2270), (-0.9507, -0.3024, -0.0689),
Player Position, (-0.2620, 2.1341, 0.1746), (-0.9402, -0.3406, 0.0036),
Player Position, (-0.2983, 2.1396, 0.1547), (-0.9235, -0.3743, 0.0836),
Player Position, (-0.3121, 2.1410, 0.1540), (-0.9290, -0.3537, 0.1088),
Player Position, (-0.3064, 2.1688, 0.1653), (-0.9937, -0.0994, 0.0522),
Player Position, (-0.3052, 2.1763, 0.1893), (-1.0000, -0.0061, 0.0050),
Player Position, (-0.3207, 2.1802, 0.2139), (-0.9988, 0.0483, -0.0100),
Player Position, (-0.3312, 2.1771, 0.2223), (-0.9978, 0.0616, -0.0248),
Player Position, (-0.3410, 2.1756, 0.2143), (-0.9944, 0.0752, -0.0737),
Player Position, (-0.3547, 2.1737, 0.2054), (-0.9964, 0.0671, -0.0517),
Player Position, (-0.3645, 2.1736, 0.1986), (-0.9983, 0.0534, -0.0227),
Player Position, (-0.3792, 2.1740, 0.1805), (-0.9996, 0.0291, 0.0041),
Player Position, (-0.4061, 2.1666, 0.1608), (-0.9988, -0.0249, 0.0421),
Player Position, (-0.4510, 2.1659, 0.1778), (-0.9961, -0.0753, 0.0465),
Player Position, (-0.4909, 2.1668, 0.2197), (-0.9944, -0.1060, -0.0033),
Player Position, (-0.5221, 2.1726, 0.2350), (-0.9940, -0.0927, -0.0573),
Player Position, (-0.5517, 2.1735, 0.2127), (-0.9914, -0.0957, -0.0894),
Player Position, (-0.5739, 2.1753, 0.1799), (-0.9930, -0.0854, -0.0821),
Player Position, (-0.5923, 2.1735, 0.1668), (-0.9949, -0.0945, -0.0349),
Collect the Cube,
Position: (0.4000, 1.5000, 0.5500),
Player Position, (-0.6089, 2.1711, 0.1672), (-0.9938, -0.1107, -0.0044),
Player Position, (-0.6251, 2.1722, 0.1656), (-0.9938, -0.1083, 0.0235),
Player Position, (-0.6475, 2.1705, 0.1556), (-0.9913, -0.1262, 0.0378),
Player Position, (-0.6617, 2.1679, 0.1675), (-0.9903, -0.1382, 0.0128),
Player Position, (-0.6710, 2.1663, 0.1883), (-0.9889, -0.1457, 0.0284),
Player Position, (-0.6744, 2.1674, 0.1954), (-0.9880, -0.1535, 0.0174),
Player Position, (-0.6707, 2.1665, 0.1708), (-0.9513, -0.1913, -0.2418),
Player Position, (-0.6354, 2.1575, 0.1658), (-0.7051, -0.2279, -0.6715),
Player Position, (-0.5860, 2.1501, 0.2095), (-0.3556, -0.2346, -0.9047),
Player Position, (-0.5298, 2.1427, 0.2484), (0.0400, -0.2936, -0.9551),
Player Position, (-0.4645, 2.1377, 0.2887), (0.4385, -0.3497, -0.8279),
Player Position, (-0.4075, 2.1371, 0.3266), (0.7340, -0.3769, -0.5650),
Player Position, (-0.3599, 2.1340, 0.3650), (0.8929, -0.4021, -0.2026),
Player Position, (-0.3348, 2.1348, 0.3778), (0.9294, -0.3676, -0.0322),
Player Position, (-0.3263, 2.1451, 0.3657), (0.9343, -0.3455, 0.0876),
Player Position, (-0.3380, 2.1461, 0.3434), (0.9089, -0.3630, 0.2052),
Player Position, (-0.3341, 2.1355, 0.3315), (0.8846, -0.4165, 0.2099),
Player Position, (-0.3039, 2.1332, 0.3404), (0.8930, -0.3966, 0.2128),
Player Position, (-0.2402, 2.1222, 0.3782), (0.8940, -0.3890, 0.2224),
Player Position, (-0.1364, 2.1240, 0.4406), (0.8974, -0.3895, 0.2071),
Player Position, (-0.0238, 2.1274, 0.4920), (0.9006, -0.4069, 0.1527),
Player Position, (0.0791, 2.1295, 0.5068), (0.8989, -0.4288, 0.0901),
Player Position, (0.1766, 2.1183, 0.4929), (0.9076, -0.4081, 0.0985),
Player Position, (0.2629, 2.1320, 0.4704), (0.9267, -0.3536, 0.1274),
