East,
Player Position, (0.1341, 1.8913, -0.3165), (0.5510, 0.0572, 0.8325),
Player Position, (0.1341, 1.8907, -0.3152), (0.5437, 0.0503, 0.8378),
Player Position, (0.1336, 1.8900, -0.3139), (0.5434, 0.0445, 0.8383),
Player Position, (0.1310, 1.8897, -0.3107), (0.5073, 0.0360, 0.8610),
Player Position, (0.1295, 1.8898, -0.3079), (0.4804, 0.0340, 0.8764),
Player Position, (0.1288, 1.8898, -0.3034), (0.4517, 0.0357, 0.8915),
Player Position, (0.1250, 1.8906, -0.2980), (0.3827, 0.0511, 0.9225),
Player Position, (0.1210, 1.8921, -0.2943), (0.2679, 0.0640, 0.9613),
Player Position, (0.1223, 1.8916, -0.2925), (0.1730, 0.0589, 0.9832),
Player Position, (0.1274, 1.8909, -0.2924), (0.1048, 0.0601, 0.9927),
Player Position, (0.1384, 1.8911, -0.2903), (0.0559, 0.0652, 0.9963),
Player Position, (0.1507, 1.8896, -0.2871), (0.0380, 0.0469, 0.9982),
Player Position, (0.1588, 1.8861, -0.2866), (0.0314, 0.0246, 0.9992),
Player Position, (0.1559, 1.8894, -0.2912), (0.0077, 0.0174, 0.9998),
Player Position, (0.1492, 1.8896, -0.2975), (-0.0010, 0.0067, 1.0000),
Player Position, (0.1413, 1.8839, -0.3037), (0.0057, -0.0404, 0.9992),
Player Position, (0.1373, 1.8826, -0.3100), (0.0045, -0.0593, 0.9982),
Player Position, (0.1341, 1.8821, -0.3111), (-0.0287, -0.0706, 0.9971),
Player Position, (0.1274, 1.8829, -0.3138), (-0.0845, -0.0623, 0.9945),
Player Position, (0.1219, 1.8818, -0.3173), (-0.1321, -0.0702, 0.9887),
Player Position, (0.1131, 1.8788, -0.3211), (-0.1962, -0.0843, 0.9769),
Player Position, (0.1050, 1.8773, -0.3262), (-0.2333, -0.0935, 0.9679),
Player Position, (0.1016, 1.8767, -0.3307), (-0.2373, -0.0957, 0.9667),
Player Position, (0.1048, 1.8786, -0.3315), (-0.1836, -0.0789, 0.9798),
Player Position, (0.1123, 1.8810, -0.3301), (-0.1236, -0.0535, 0.9909),
Player Position, (0.1218, 1.8856, -0.3242), (-0.0659, -0.0050, 0.9978),
Player Position, (0.1326, 1.8901, -0.3136), (-0.0367, 0.0473, 0.9982),
Player Position, (0.1400, 1.8905, -0.2934), (-0.0081, 0.0615, 0.9981),
Player Position, (0.1405, 1.8863, -0.2702), (-0.0115, 0.0262, 0.9996),
Player Position, (0.1376, 1.8830, -0.2545), (-0.0271, -0.0066, 0.9996),
Player Position, (0.1339, 1.8818, -0.2501), (-0.0237, -0.0193, 0.9995),
Player Position, (0.1326, 1.8793, -0.2576), (-0.0140, -0.0584, 0.9982),
Player Position, (0.1316, 1.8779, -0.2690), (-0.0305, -0.0733, 0.9968),
Player Position, (0.1306, 1.8779, -0.2799), (-0.0429, -0.0688, 0.9967),
Player Position, (0.1303, 1.8790, -0.2881), (-0.0543, -0.0610, 0.9967),
Player Position, (0.1299, 1.8791, -0.2920), (-0.0630, -0.0641, 0.9960),
Player Position, (0.1285, 1.8786, -0.2950), (-0.0653, -0.0675, 0.9956),
Player Position, (0.1255, 1.8792, -0.2975), (-0.0671, -0.0609, 0.9959),
Player Position, (0.1221, 1.8791, -0.2969), (-0.0677, -0.0641, 0.9956),
Player Position, (0.1194, 1.8794, -0.2963), (-0.0654, -0.0609, 0.9960),
Player Position, (0.1176, 1.8792, -0.2955), (-0.0649, -0.0622, 0.9960),
Player Position, (0.1169, 1.8793, -0.2935), (-0.0540, -0.0623, 0.9966),
Player Position, (0.1184, 1.8790, -0.2918), (-0.0381, -0.0732, 0.9966),
Player Position, (0.1224, 1.8753, -0.2876), (-0.0177, -0.1123, 0.9935),
Player Position, (0.1251, 1.8730, -0.2852), (-0.0148, -0.1411, 0.9899),
Player Position, (0.1278, 1.8738, -0.2844), (-0.0281, -0.1365, 0.9902),
Player Position, (0.1288, 1.8789, -0.2837), (-0.0360, -0.0743, 0.9966),
Player Position, (0.1283, 1.8865, -0.2848), (-0.0222, 0.0262, 0.9994),
Player Position, (0.1302, 1.8890, -0.2855), (-0.0023, 0.0604, 0.9982),
Player Position, (0.1353, 1.8890, -0.2778), (0.0239, 0.0609, 0.9979),
Player Position, (0.1390, 1.8887, -0.2667), (0.0298, 0.0702, 0.9971),
