South,
Player Position, (0.0169, 1.9018, -0.0229), (0.2274, 0.0204, 0.9736),
Player Position, (0.0165, 1.9017, -0.0235), (0.2255, 0.0183, 0.9741),
Player Position, (0.0106, 1.8991, -0.0328), (0.2059, -0.0176, 0.9784),
Player Position, (0.0103, 1.8988, -0.0333), (0.2066, -0.0226, 0.9782),
Player Position, (0.0150, 1.8966, -0.0334), (0.3075, -0.0556, 0.9499),
Player Position, (0.0154, 1.8962, -0.0332), (0.3165, -0.0608, 0.9466),
Player Position, (0.0361, 1.8863, -0.0355), (0.6132, -0.1616, 0.7732),
Player Position, (0.0377, 1.8854, -0.0358), (0.6325, -0.1705, 0.7556),
Player Position, (0.0563, 1.8642, -0.0403), (0.8012, -0.3534, 0.4830),
Player Position, (0.0569, 1.8636, -0.0404), (0.8056, -0.3566, 0.4732),
Player Position, (0.0657, 1.8637, -0.0397), (0.8468, -0.3565, 0.3947),
Player Position, (0.0662, 1.8638, -0.0398), (0.8494, -0.3549, 0.3907),
Player Position, (0.0772, 1.8691, -0.0410), (0.8925, -0.3126, 0.3250),
Player Position, (0.0779, 1.8695, -0.0409), (0.8947, -0.3102, 0.3213),
Player Position, (0.0931, 1.8797, -0.0350), (0.9286, -0.2073, 0.3079),
Player Position, (0.0940, 1.8801, -0.0344), (0.9281, -0.2036, 0.3117),
Player Position, (0.1111, 1.8867, -0.0261), (0.8883, -0.1744, 0.4248),
Player Position, (0.1121, 1.8871, -0.0258), (0.8849, -0.1735, 0.4323),
Player Position, (0.1232, 1.8889, -0.0167), (0.7805, -0.2003, 0.5922),
Player Position, (0.1233, 1.8890, -0.0158), (0.7704, -0.1995, 0.6056),
Player Position, (0.1119, 1.8894, -0.0010), (0.5033, -0.2063, 0.8392),
Player Position, (0.1107, 1.8893, -0.0002), (0.4814, -0.2092, 0.8511),
Player Position, (0.0908, 1.8881, 0.0079), (0.1476, -0.2251, 0.9631),
Player Position, (0.0899, 1.8883, 0.0084), (0.1319, -0.2234, 0.9658),
Player Position, (0.0763, 1.8899, 0.0119), (-0.0586, -0.2045, 0.9771),
Player Position, (0.0754, 1.8899, 0.0119), (-0.0661, -0.2035, 0.9768),
Player Position, (0.0674, 1.8921, 0.0107), (-0.1752, -0.1787, 0.9682),
Player Position, (0.0671, 1.8921, 0.0103), (-0.1809, -0.1800, 0.9669),
Player Position, (0.0663, 1.8937, 0.0022), (-0.2301, -0.1574, 0.9604),
Player Position, (0.0665, 1.8939, 0.0018), (-0.2309, -0.1597, 0.9598),
Player Position, (0.0663, 1.9019, -0.0079), (-0.2791, -0.0465, 0.9591),
Player Position, (0.0659, 1.9027, -0.0085), (-0.2799, -0.0364, 0.9593),
Player Position, (0.0628, 1.9113, -0.0133), (-0.2154, 0.0660, 0.9743),
Player Position, (0.0625, 1.9117, -0.0133), (-0.2089, 0.0704, 0.9754),
Player Position, (0.0535, 1.9124, -0.0148), (-0.0616, 0.0093, 0.9981),
Player Position, (0.0526, 1.9123, -0.0146), (-0.0569, 0.0041, 0.9984),
Player Position, (0.0358, 1.9091, -0.0132), (0.0353, 0.0076, 0.9993),
Player Position, (0.0349, 1.9090, -0.0131), (0.0455, 0.0125, 0.9989),
Player Position, (0.0254, 1.9098, -0.0033), (0.2588, 0.0735, 0.9631),
Player Position, (0.0256, 1.9097, -0.0024), (0.2761, 0.0741, 0.9583),
Player Position, (0.0559, 1.9053, 0.0001), (0.7019, 0.0395, 0.7111),
Player Position, (0.0559, 1.9053, 0.0001), (0.7019, 0.0395, 0.7111),
Player Position, (0.1090, 1.8999, -0.0138), (0.9413, -0.0189, 0.3371),
Player Position, (0.1125, 1.8997, -0.0143), (0.9471, -0.0220, 0.3202),
Player Position, (0.1756, 1.9001, -0.0150), (0.9760, -0.0391, 0.2143),
Player Position, (0.1798, 1.9002, -0.0148), (0.9756, -0.0348, 0.2167),
Player Position, (0.2493, 1.8990, -0.0064), (0.9664, 0.0070, 0.2568),
